game_id,game_date,game_home_team,game_home_team_score,game_season,game_visitor_team,game_visitor_team_score
858218,2023-02-13,Bulls,91,2022,Magic,100
858219,2023-02-13,Thunder,100,2022,Pelicans,103
858220,2023-02-13,Pacers,117,2022,Jazz,123
858221,2023-02-13,Trail Blazers,127,2022,Lakers,115
858222,2023-02-14,Raptors,123,2022,Magic,113
858223,2023-02-14,Trail Blazers,101,2022,Wizards,126
858224,2023-02-14,Bucks,131,2022,Celtics,125
858225,2023-02-14,Suns,120,2022,Kings,109
858226,2023-02-14,Clippers,134,2022,Warriors,124
858227,2023-02-15,Lakers,120,2022,Pelicans,102
858228,2023-02-15,Celtics,127,2022,Pistons,109
858229,2023-02-15,Nets,116,2022,Heat,105
858230,2023-02-15,Hornets,120,2022,Spurs,110
858231,2023-02-15,76ers,118,2022,Cavaliers,112
858232,2023-02-15,Hawks,101,2022,Knicks,122
858233,2023-02-15,Grizzlies,117,2022,Jazz,111
858234,2023-02-15,Thunder,133,2022,Rockets,96
858235,2023-02-15,Pacers,117,2022,Bulls,113
858236,2023-02-15,Nuggets,118,2022,Mavericks,109
858237,2023-02-16,Bulls,100,2022,Bucks,112
858238,2023-02-16,Suns,107,2022,Clippers,116
858239,2023-02-16,Timberwolves,106,2022,Wizards,114
858240,2023-02-23,Mavericks,142,2022,Spurs,116
858241,2023-02-23,Jazz,120,2022,Thunder,119
858242,2023-02-23,76ers,110,2022,Grizzlies,105
858243,2023-02-23,Cavaliers,109,2022,Nuggets,115
858244,2023-02-23,Raptors,115,2022,Pelicans,110
858245,2023-02-23,Lakers,124,2022,Warriors,111
858246,2023-02-23,Pacers,138,2022,Celtics,142
858247,2023-02-23,Kings,133,2022,Trail Blazers,116
858248,2023-02-23,Magic,108,2022,Pistons,106
858249,2023-02-24,Hawks,136,2022,Cavaliers,119
858250,2023-02-24,Wizards,109,2022,Knicks,115
858251,2023-02-24,Clippers,175,2022,Kings,176
858252,2023-02-24,Suns,124,2022,Thunder,115
858253,2023-02-24,Bucks,128,2022,Heat,99
858254,2023-02-24,Timberwolves,113,2022,Hornets,121
858255,2023-02-24,Bulls,131,2022,Nets,87
858256,2023-02-24,Warriors,116,2022,Rockets,101
858257,2023-02-25,Pistons,91,2022,Raptors,95
858258,2023-02-25,Magic,108,2022,Pacers,121
858259,2023-02-25,Hornets,108,2022,Heat,103
858260,2023-02-25,76ers,107,2022,Celtics,110
858261,2023-02-25,Jazz,118,2022,Spurs,102
858262,2023-02-25,Knicks,128,2022,Pelicans,106
858263,2023-02-25,Grizzlies,112,2022,Nuggets,94
858264,2023-02-26,Nuggets,134,2022,Clippers,124
858265,2023-02-26,Warriors,109,2022,Timberwolves,104
858266,2023-02-26,Hawks,129,2022,Nets,127
858267,2023-02-26,Bucks,104,2022,Suns,101
858268,2023-02-26,Mavericks,108,2022,Lakers,111
858269,2023-02-26,Bulls,102,2022,Wizards,82
858270,2023-02-26,Cavaliers,118,2022,Raptors,93
858271,2023-02-26,Trail Blazers,131,2022,Rockets,114
858272,2023-02-26,Thunder,115,2022,Kings,124
858273,2023-02-27,Knicks,109,2022,Celtics,94
858274,2023-02-27,Pelicans,93,2022,Magic,101
858275,2023-02-27,76ers,99,2022,Heat,101
858276,2023-02-27,Hornets,117,2022,Pistons,106
858277,2023-02-28,Jazz,94,2022,Spurs,102
858278,2023-02-28,Clippers,101,2022,Timberwolves,108
858279,2023-02-28,Rockets,112,2022,Nuggets,133
858280,2023-02-28,Hawks,116,2022,Wizards,119
858281,2023-02-28,Mavericks,122,2022,Pacers,124
858282,2023-02-28,Nets,104,2022,Bucks,118
858283,2023-02-28,Thunder,117,2022,Kings,123
858284,2023-02-28,Grizzlies,121,2022,Lakers,109
858285,2023-02-28,Raptors,104,2022,Bulls,98
858286,2023-02-28,Warriors,123,2022,Trail Blazers,105
858287,2023-03-01,Trail Blazers,110,2022,Pelicans,121
858288,2023-03-01,Knicks,142,2022,Nets,118
858289,2023-03-01,Heat,96,2022,76ers,119
858290,2023-03-01,Celtics,117,2022,Cavaliers,113
858291,2023-03-01,Bucks,139,2022,Magic,117
858292,2023-03-01,Thunder,117,2022,Lakers,123
858293,2023-03-01,Rockets,99,2022,Grizzlies,113
858294,2023-03-01,Pistons,115,2022,Bulls,117
858295,2023-03-01,Hornets,91,2022,Suns,105
858296,2023-03-02,Wizards,119,2022,Raptors,108
858297,2023-03-02,Spurs,110,2022,Pacers,99
858298,2023-03-02,Warriors,115,2022,Clippers,91
858299,2023-03-02,Mavericks,133,2022,76ers,126
858300,2023-03-03,Kings,128,2022,Clippers,127
858301,2023-03-03,Lakers,102,2022,Timberwolves,110
858302,2023-03-03,Hornets,106,2022,Magic,117
858303,2023-03-03,Hawks,129,2022,Trail Blazers,111
858304,2023-03-03,Bulls,104,2022,Suns,125
858305,2023-03-03,Heat,120,2022,Knicks,122
858306,2023-03-03,Nuggets,113,2022,Grizzlies,97
858307,2023-03-03,Celtics,105,2022,Nets,115
858308,2023-03-03,Thunder,130,2022,Jazz,103
858309,2023-03-03,Warriors,108,2022,Pelicans,99
858310,2023-03-04,Bucks,130,2022,76ers,133
858311,2023-03-04,Wizards,109,2022,Raptors,116
858312,2023-03-04,Kings,134,2022,Timberwolves,138
858313,2023-03-04,Spurs,110,2022,Rockets,122
858314,2023-03-04,Heat,117,2022,Hawks,109
858315,2023-03-04,Cavaliers,114,2022,Pistons,90
858316,2023-03-05,Celtics,129,2022,Knicks,131
858317,2023-03-05,Lakers,113,2022,Warriors,105
858318,2023-03-05,Thunder,129,2022,Jazz,119
858319,2023-03-05,Mavericks,126,2022,Suns,130
858320,2023-03-05,Bulls,122,2022,Pacers,125
858321,2023-03-05,Rockets,142,2022,Spurs,110
858322,2023-03-05,Nets,102,2022,Hornets,86
858323,2023-03-05,Magic,119,2022,Trail Blazers,122
858324,2023-03-05,Clippers,135,2022,Grizzlies,129
858325,2023-03-06,Wizards,111,2022,Bucks,117
858326,2023-03-06,Heat,130,2022,Hawks,128
858327,2023-03-06,Nuggets,118,2022,Raptors,113
858328,2023-03-06,Cavaliers,118,2022,Celtics,114
858329,2023-03-06,Kings,123,2022,Pelicans,108
858330,2023-03-06,Pacers,143,2022,76ers,147
858331,2023-03-07,Knicks,105,2022,Hornets,112
858332,2023-03-07,Pistons,104,2022,Trail Blazers,110
858333,2023-03-07,Thunder,137,2022,Warriors,128
858334,2023-03-07,Timberwolves,94,2022,76ers,117
858335,2023-03-07,Rockets,96,2022,Nets,118
858336,2023-03-07,Mavericks,120,2022,Jazz,116
858337,2023-03-07,Magic,123,2022,Bucks,134
858338,2023-03-07,Lakers,112,2022,Grizzlies,103
858339,2023-03-08,Heat,100,2022,Cavaliers,104
858340,2023-03-08,Pelicans,113,2022,Mavericks,106
858341,2023-03-08,Wizards,120,2022,Hawks,122
858342,2023-03-08,Nuggets,96,2022,Bulls,117
858343,2023-03-08,Celtics,115,2022,Trail Blazers,93
858344,2023-03-08,Suns,132,2022,Thunder,101
858345,2023-03-08,Clippers,108,2022,Raptors,100
858346,2023-03-09,Pistons,103,2022,Hornets,113
858347,2023-03-09,Magic,124,2022,Jazz,131
858348,2023-03-09,Kings,122,2022,Knicks,117
858349,2023-03-09,Grizzlies,131,2022,Warriors,110
858350,2023-03-09,Pacers,134,2022,Rockets,125
858351,2023-03-09,Bucks,118,2022,Nets,113
858352,2023-03-10,Timberwolves,123,2022,Nets,124
858353,2023-03-10,Lakers,122,2022,Raptors,112
858354,2023-03-10,Wizards,107,2022,Hawks,114
858355,2023-03-10,Spurs,128,2022,Nuggets,120
858356,2023-03-10,76ers,120,2022,Trail Blazers,119
858357,2023-03-10,Heat,119,2022,Cavaliers,115
858358,2023-03-11,Warriors,125,2022,Bucks,116
858359,2023-03-11,Suns,119,2022,Kings,128
858360,2023-03-11,Clippers,106,2022,Knicks,95
858361,2023-03-11,Pistons,115,2022,Pacers,121
858362,2023-03-11,Pelicans,96,2022,Thunder,110
858363,2023-03-11,Magic,126,2022,Heat,114
858364,2023-03-11,Hornets,111,2022,Jazz,119
858365,2023-03-11,Rockets,111,2022,Bulls,119
858366,2023-03-11,Hawks,125,2022,Celtics,134
858367,2023-03-11,Grizzlies,112,2022,Mavericks,108
858368,2023-03-12,76ers,112,2022,Wizards,93
858369,2023-03-12,Nuggets,120,2022,Nets,122
858370,2023-03-12,Pelicans,127,2022,Trail Blazers,110
858371,2023-03-12,Spurs,90,2022,Thunder,102
858372,2023-03-12,Hornets,108,2022,Cavaliers,114
858373,2023-03-12,Lakers,108,2022,Knicks,112
858374,2023-03-13,Heat,119,2022,Jazz,115
858375,2023-03-13,Warriors,123,2022,Suns,112
858376,2023-03-13,Rockets,111,2022,Celtics,109
858377,2023-03-13,Hawks,115,2022,Timberwolves,136
858378,2023-03-13,Mavericks,88,2022,Grizzlies,104
858379,2023-03-13,Pistons,117,2022,Pacers,97
858380,2023-03-13,Kings,124,2022,Bucks,133
858381,2023-03-14,Thunder,121,2022,Nets,107
858382,2023-03-14,Pelicans,108,2022,Lakers,123
858383,2023-03-14,Hornets,104,2022,Cavaliers,120
858384,2023-03-14,Spurs,132,2022,Magic,114
858385,2023-03-14,Wizards,117,2022,Pistons,97
858386,2023-03-14,Raptors,125,2022,Nuggets,110
858387,2023-03-14,Suns,104,2022,Bucks,116
858388,2023-03-14,Trail Blazers,107,2022,Knicks,123
858389,2023-03-15,Spurs,128,2022,Mavericks,137
858390,2023-03-15,Timberwolves,102,2022,Celtics,104
858391,2023-03-15,Rockets,114,2022,Lakers,110
858392,2023-03-15,Clippers,134,2022,Warriors,126
858393,2023-03-15,Cavaliers,109,2022,76ers,118
858394,2023-03-15,Heat,138,2022,Grizzlies,119
858395,2023-03-15,Bulls,114,2022,Kings,117
858396,2023-03-16,Bucks,123,2022,Pacers,139
858397,2023-03-16,Suns,116,2022,Magic,113
858398,2023-03-16,Pistons,100,2022,Nuggets,119
858399,2023-03-16,Raptors,128,2022,Thunder,111
858400,2023-03-16,Nets,96,2022,Kings,101
858401,2023-03-17,Bulls,139,2022,Timberwolves,131
858402,2023-03-17,Cavaliers,117,2022,Wizards,94
858403,2023-03-17,Trail Blazers,112,2022,Celtics,126
858404,2023-03-17,Lakers,110,2022,Mavericks,111
858405,2023-03-17,Rockets,114,2022,Pelicans,112
858406,2023-03-17,Hawks,127,2022,Warriors,119
858407,2023-03-17,Spurs,120,2022,Grizzlies,126
858408,2023-03-17,Hornets,82,2022,76ers,121
858409,2023-03-18,Pacers,121,2022,76ers,141
858410,2023-03-18,Wizards,118,2022,Kings,132
858411,2023-03-18,Knicks,116,2022,Nuggets,110
858412,2023-03-18,Bulls,113,2022,Heat,99
858413,2023-03-18,Clippers,108,2022,Magic,113
858414,2023-03-18,Grizzlies,133,2022,Warriors,119
858415,2023-03-18,Raptors,122,2022,Timberwolves,107
858416,2023-03-18,Jazz,118,2022,Celtics,117
858417,2023-03-19,Spurs,126,2022,Hawks,118
858418,2023-03-19,Rockets,107,2022,Pelicans,117
858419,2023-03-19,Pistons,100,2022,Heat,112
858420,2023-03-19,Lakers,111,2022,Magic,105
858421,2023-03-19,Trail Blazers,102,2022,Clippers,117
858422,2023-03-19,Thunder,124,2022,Suns,120
858423,2023-03-19,Bucks,118,2022,Raptors,111
858424,2023-03-19,Nets,102,2022,Nuggets,108
858425,2023-03-20,Hornets,115,2022,Pacers,109
858426,2023-03-20,76ers,105,2022,Bulls,109
858427,2023-03-20,Grizzlies,112,2022,Mavericks,108
858428,2023-03-20,Knicks,134,2022,Timberwolves,140
858429,2023-03-20,Jazz,128,2022,Kings,120
858430,2023-03-20,Rockets,108,2022,Warriors,121
858431,2023-03-21,Nets,109,2022,Cavaliers,115
858432,2023-03-21,Magic,122,2022,Wizards,112
858433,2023-03-21,Hawks,129,2022,Pistons,107
858434,2023-03-21,Kings,109,2022,Celtics,132
858435,2023-03-21,Pelicans,119,2022,Spurs,84
858436,2023-03-21,Clippers,100,2022,Thunder,101
858437,2023-03-22,Jazz,115,2022,Trail Blazers,127
858438,2023-03-22,Lakers,122,2022,Suns,111
858439,2023-03-22,Wizards,104,2022,Nuggets,118
858440,2023-03-22,Heat,127,2022,Knicks,120
858441,2023-03-22,Raptors,114,2022,Pacers,118
858442,2023-03-22,Bucks,130,2022,Spurs,94
858443,2023-03-22,Grizzlies,130,2022,Rockets,125
858444,2023-03-22,Mavericks,125,2022,Warriors,127
858445,2023-03-22,Bulls,91,2022,76ers,116
858446,2023-03-22,Timberwolves,125,2022,Hawks,124
858447,2023-03-23,Magic,111,2022,Knicks,106
858448,2023-03-23,Pelicans,115,2022,Hornets,96
858449,2023-03-23,Clippers,127,2022,Thunder,105
858450,2023-03-23,Nets,114,2022,Cavaliers,116
858451,2023-03-24,Lakers,116,2022,Thunder,111
858452,2023-03-24,Trail Blazers,96,2022,Bulls,124
858453,2023-03-24,Raptors,118,2022,Pistons,97
858454,2023-03-24,Warriors,120,2022,76ers,112
858455,2023-03-24,Mavericks,109,2022,Hornets,117
858456,2023-03-24,Grizzlies,151,2022,Rockets,114
858457,2023-03-24,Celtics,120,2022,Pacers,95
858458,2023-03-24,Jazz,116,2022,Bucks,144
858459,2023-03-24,Wizards,136,2022,Spurs,124
858460,2023-03-24,Kings,135,2022,Suns,127
858461,2023-03-25,Hawks,143,2022,Pacers,130
858462,2023-03-25,Suns,125,2022,76ers,105
858463,2023-03-25,Nuggets,129,2022,Bucks,106
858464,2023-03-25,Clippers,110,2022,Pelicans,131
858465,2023-03-25,Kings,121,2022,Jazz,113
858466,2023-03-25,Heat,100,2022,Nets,129
858467,2023-03-26,Warriors,96,2022,Timberwolves,99
858468,2023-03-26,Celtics,137,2022,Spurs,93
858469,2023-03-26,Magic,119,2022,Nets,106
858470,2023-03-26,Lakers,108,2022,Bulls,118
858471,2023-03-26,Hornets,110,2022,Mavericks,104
858472,2023-03-26,Cavaliers,108,2022,Rockets,91
858473,2023-03-26,Raptors,114,2022,Wizards,104
858474,2023-03-26,Hawks,119,2022,Grizzlies,123
858475,2023-03-26,Trail Blazers,112,2022,Thunder,118
858476,2023-03-27,Pistons,117,2022,Bucks,126
858477,2023-03-27,Nuggets,116,2022,76ers,111
858478,2023-03-27,Kings,115,2022,Timberwolves,119
858479,2023-03-27,Knicks,137,2022,Rockets,115
858480,2023-03-27,Jazz,103,2022,Suns,117
858481,2023-03-27,Trail Blazers,90,2022,Pelicans,124
858482,2023-03-27,Clippers,124,2022,Bulls,112
858483,2023-03-27,Pacers,104,2022,Mavericks,127
858484,2023-03-28,Hawks,120,2022,Cavaliers,118
858485,2023-03-28,Raptors,106,2022,Heat,92
858486,2023-03-28,Warriors,120,2022,Pelicans,109
858487,2023-03-28,Wizards,130,2022,Celtics,111
858488,2023-03-28,Thunder,134,2022,Hornets,137
858489,2023-03-28,Grizzlies,113,2022,Magic,108
858490,2023-03-29,Suns,107,2022,Timberwolves,100
858491,2023-03-29,Trail Blazers,80,2022,Kings,120
858492,2023-03-29,76ers,116,2022,Mavericks,108
858493,2023-03-29,Grizzlies,132,2022,Clippers,141
858494,2023-03-29,Pacers,136,2022,Bucks,149
858495,2023-03-29,Thunder,107,2022,Pistons,106
858496,2023-03-29,Bulls,110,2022,Lakers,121
858497,2023-03-29,Knicks,101,2022,Heat,92
858498,2023-03-29,Nets,123,2022,Rockets,114
858499,2023-03-29,Spurs,117,2022,Jazz,128
858500,2023-03-30,Nuggets,88,2022,Pelicans,107
858501,2023-03-30,Bucks,99,2022,Celtics,140
858502,2023-03-31,Grizzlies,108,2022,Clippers,94
858503,2023-03-31,Timberwolves,111,2022,Lakers,123
858504,2023-03-31,Cavaliers,116,2022,Knicks,130
858505,2023-03-31,76ers,117,2022,Raptors,110
858506,2023-03-31,Celtics,122,2022,Jazz,114
858507,2023-03-31,Rockets,121,2022,Pistons,115
858508,2023-03-31,Nets,124,2022,Hawks,107
858509,2023-03-31,Pacers,121,2022,Thunder,117
858510,2023-03-31,Hornets,91,2022,Bulls,121
858511,2023-03-31,Wizards,109,2022,Magic,116
858512,2023-03-31,Warriors,130,2022,Spurs,115
858513,2023-03-31,Trail Blazers,114,2022,Kings,138
858514,2023-03-31,Suns,100,2022,Nuggets,93
858515,2023-04-01,Pelicans,122,2022,Clippers,114
858516,2023-04-01,Heat,129,2022,Mavericks,122
858517,2023-04-02,Bulls,128,2022,Grizzlies,107
858518,2023-04-02,Rockets,109,2022,Lakers,134
858519,2023-04-02,Nets,111,2022,Jazz,110
858520,2023-04-02,Hornets,108,2022,Raptors,128
858521,2023-04-02,Knicks,118,2022,Wizards,109
858522,2023-04-02,Thunder,118,2022,Suns,128
858523,2023-04-02,Timberwolves,105,2022,Trail Blazers,107
858524,2023-04-02,Hawks,132,2022,Mavericks,130
858525,2023-04-02,Kings,134,2022,Spurs,142
858526,2023-04-02,Magic,128,2022,Pistons,102
858527,2023-04-02,Cavaliers,115,2022,Pacers,105
858528,2023-04-02,Bucks,117,2022,76ers,104
858529,2023-04-02,Nuggets,112,2022,Warriors,110
858530,2023-04-04,Rockets,124,2022,Nuggets,103
858531,2023-04-04,Magic,113,2022,Cavaliers,117
858532,2023-04-04,Pistons,105,2022,Heat,118
858533,2023-04-04,Hornets,100,2022,Raptors,120
858534,2023-04-04,Bulls,105,2022,Hawks,123
858535,2023-04-04,76ers,103,2022,Celtics,101
858536,2023-04-04,Nets,102,2022,Timberwolves,107
858537,2023-04-04,Pelicans,103,2022,Kings,121
858538,2023-04-04,Grizzlies,119,2022,Trail Blazers,109
858539,2023-04-04,Wizards,128,2022,Bucks,140
858540,2023-04-04,Jazz,133,2022,Lakers,135
858541,2023-04-04,Warriors,136,2022,Thunder,125
858542,2023-04-04,Suns,115,2022,Spurs,94
858543,2023-04-05,Pistons,108,2022,Nets,123
858544,2023-04-05,Hawks,134,2022,Wizards,116
858545,2023-04-05,Celtics,97,2022,Raptors,93
858546,2023-04-05,Pelicans,138,2022,Grizzlies,131
858547,2023-04-05,Pacers,129,2022,Knicks,138
858548,2023-04-05,Mavericks,123,2022,Kings,119
858549,2023-04-05,Clippers,125,2022,Lakers,118
858550,2023-04-05,Bucks,105,2022,Bulls,92
858551,2023-04-06,Jazz,98,2022,Thunder,114
858552,2023-04-06,Suns,119,2022,Nuggets,115
858553,2023-04-06,Spurs,129,2022,Trail Blazers,127
858554,2023-04-06,Magic,94,2022,Cavaliers,118
858555,2023-04-06,76ers,101,2022,Heat,129
858556,2023-04-07,Bucks,114,2022,Grizzlies,137
858557,2023-04-07,Pelicans,113,2022,Knicks,105
858558,2023-04-07,Hawks,131,2022,76ers,136
858559,2023-04-07,Mavericks,112,2022,Bulls,115
858560,2023-04-07,Celtics,121,2022,Raptors,102
858561,2023-04-07,Wizards,114,2022,Heat,108
858562,2023-04-07,Hornets,109,2022,Rockets,112
858563,2023-04-07,Kings,97,2022,Warriors,119
858564,2023-04-07,Nets,101,2022,Magic,84
858565,2023-04-07,Pacers,115,2022,Pistons,122
858566,2023-04-07,Lakers,121,2022,Suns,107
858567,2023-04-08,Jazz,118,2022,Nuggets,114
858568,2023-04-08,Spurs,131,2022,Timberwolves,151
858569,2023-04-08,Clippers,136,2022,Trail Blazers,125
858570,2023-04-09,Cavaliers,95,2022,Hornets,106
858571,2023-04-09,Mavericks,117,2022,Spurs,138
858572,2023-04-09,Heat,123,2022,Magic,110
858573,2023-04-09,Raptors,121,2022,Bucks,105
858574,2023-04-09,Celtics,120,2022,Hawks,114
858575,2023-04-09,Bulls,103,2022,Pistons,81
858576,2023-04-09,Wizards,109,2022,Rockets,114
858577,2023-04-09,Nets,105,2022,76ers,134
858578,2023-04-09,Timberwolves,113,2022,Pelicans,108
858579,2023-04-09,Knicks,136,2022,Pacers,141
858580,2023-04-09,Thunder,115,2022,Grizzlies,100
858581,2023-04-09,Nuggets,109,2022,Kings,95
858582,2023-04-09,Trail Blazers,101,2022,Warriors,157
858583,2023-04-09,Lakers,128,2022,Jazz,117
858584,2023-04-09,Suns,114,2022,Clippers,119
890550,2023-04-11,Heat,105,2022,Hawks,116
890551,2023-04-11,Lakers,108,2022,Timberwolves,102
890552,2023-04-12,Raptors,105,2022,Bulls,109
890553,2023-04-12,Pelicans,118,2022,Thunder,123
890554,2023-04-15,76ers,121,2022,Nets,101
890555,2023-04-15,Cavaliers,97,2022,Knicks,101
890556,2023-04-15,Kings,126,2022,Warriors,123
890557,2023-04-16,Suns,110,2022,Clippers,115
891700,2023-04-15,Celtics,112,2022,Hawks,99
891774,2023-04-16,Grizzlies,112,2022,Lakers,128
892493,2023-04-17,76ers,96,2022,Nets,84
892494,2023-04-17,Kings,114,2022,Warriors,106
892495,2023-04-18,Celtics,119,2022,Hawks,106
892496,2023-04-18,Cavaliers,107,2022,Knicks,90
892497,2023-04-18,Suns,123,2022,Clippers,109
892498,2023-04-19,Grizzlies,103,2022,Lakers,93
892499,2023-04-20,Nets,97,2022,76ers,102
892500,2023-04-20,Warriors,114,2022,Kings,97
892501,2023-04-20,Clippers,124,2022,Suns,129
892502,2023-04-21,Hawks,130,2022,Celtics,122
892503,2023-04-21,Knicks,99,2022,Cavaliers,79
892504,2023-04-22,Nets,88,2022,76ers,96
892505,2023-04-22,Lakers,111,2022,Grizzlies,101
892506,2023-04-22,Clippers,100,2022,Suns,112
892507,2023-04-23,Hawks,121,2022,Celtics,129
892508,2023-04-23,Knicks,102,2022,Cavaliers,93
892509,2023-04-23,Warriors,126,2022,Kings,125
892511,2023-04-24,Lakers,117,2022,Grizzlies,111
892512,2023-04-25,Celtics,117,2022,Hawks,119
892513,2023-04-25,Suns,136,2022,Clippers,130
892514,2023-04-26,Cavaliers,95,2022,Knicks,106
892515,2023-04-26,Grizzlies,116,2022,Lakers,99
892516,2023-04-26,Kings,116,2022,Warriors,123
892517,2023-04-27,Hawks,120,2022,Celtics,128
892521,2023-04-28,Lakers,125,2022,Grizzlies,85
892522,2023-04-28,Warriors,99,2022,Kings,118
892528,2023-04-30,Kings,100,2022,Warriors,120
894221,2023-04-14,Heat,102,2022,Bulls,91
894953,2023-04-14,Timberwolves,120,2022,Thunder,95
906726,2023-04-16,Bucks,117,2022,Heat,130
906734,2023-04-19,Bucks,138,2022,Heat,122
906741,2023-04-22,Heat,121,2022,Bucks,99
906748,2023-04-24,Heat,119,2022,Bucks,114
906753,2023-04-26,Bucks,126,2022,Heat,128
907511,2023-04-16,Nuggets,109,2022,Timberwolves,80
907520,2023-04-19,Nuggets,122,2022,Timberwolves,113
907527,2023-04-21,Timberwolves,111,2022,Nuggets,120
907534,2023-04-23,Timberwolves,114,2022,Nuggets,108
907540,2023-04-25,Nuggets,112,2022,Timberwolves,109
967800,2023-04-29,Nuggets,125,2022,Suns,107
967805,2023-05-01,Nuggets,97,2022,Suns,87
967806,2023-05-05,Suns,121,2022,Nuggets,114
967807,2023-05-07,Suns,129,2022,Nuggets,124
967808,2023-05-09,Nuggets,118,2022,Suns,102
970431,2023-04-30,Knicks,101,2022,Heat,108
970433,2023-05-02,Knicks,111,2022,Heat,105
970435,2023-05-06,Heat,105,2022,Knicks,86
970437,2023-05-08,Heat,109,2022,Knicks,101
970439,2023-05-10,Knicks,112,2022,Heat,103
972853,2023-05-01,Celtics,115,2022,76ers,119
972856,2023-05-03,Celtics,121,2022,76ers,87
972857,2023-05-05,76ers,102,2022,Celtics,114
972860,2023-05-07,76ers,116,2022,Celtics,115
972863,2023-05-09,Celtics,103,2022,76ers,115
981609,2023-05-02,Warriors,112,2022,Lakers,117
981611,2023-05-04,Warriors,127,2022,Lakers,100
981615,2023-05-06,Lakers,127,2022,Warriors,97
981619,2023-05-08,Lakers,104,2022,Warriors,101
981623,2023-05-10,Warriors,121,2022,Lakers,106
